id,filename,split,source_found,source_path
5WVbfbwLetHmJB9nO8Gl,belen_titan_04_2026-03-17_164356.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_164356.jpg
7cZ530NMr78GQjD3CuaV,belen_titan_03_2026-03-17_204203.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_204203.jpg
BM07odnbNWYzBygqLeTm,belen_titan_04_2026-03-17_165854.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_165854.jpg
Ytjet3wUJLzHWaQzBwpZ,belen_titan_03_2026-03-17_201203.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_201203.jpg
oxLblraBUrrmeq4NLJNw,belen_titan_04_2026-03-17_175855.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_175855.jpg
qjQ8WJErU06tTBWx158o,belen_titan_04_2026-03-17_182606.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_182606.jpg
01OBUOBtvGjh1xxSneG6,belen_titan_03_2026-03-17_205703.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_205703.jpg
0XXaSpiNEpf0yxcT5F2e,belen_titan_04_2026-03-17_182805.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_182805.jpg
4dKzKZ5lAd7pVqG6exOG,belen_titan_04_2026-03-17_183204.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_183204.jpg
9Nw70lVxH7ACm0rszeZC,belen_titan_03_2026-03-17_195705.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_195705.jpg
ALMRKHR0OVSx3yjyceP2,belen_titan_03_2026-03-17_184359.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_184359.jpg
DQgXAdc296iKiGm2tAbn,belen_titan_03_2026-03-17_185359.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_185359.jpg
DfkfGOIoBrMzxhm7RQWa,belen_titan_03_2026-03-17_191203.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_191203.jpg
RdLVbBA0jNxW8nqW8saq,belen_titan_03_2026-03-17_194204.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_194204.jpg
jfH64ynxr2kRNGfHqcrz,belen_titan_04_2026-03-17_184003.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_184003.jpg
oNN1mPXJn4Zw0NUljUQn,belen_titan_03_2026-03-17_212703.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_212703.jpg
qoxBoO9qRACgnmfMzVsa,belen_titan_04_2026-03-17_172854.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_172854.jpg
0xTGiEB3TtBjQQZradga,belen_titan_03_2026-03-17_184000.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_184000.jpg
0zCWAzwRPGTYLUhvRF6u,belen_titan_03_2026-03-17_211203.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_211203.jpg
77E2SFgM8opjRnfZc2I1,belen_titan_03_2026-03-17_184959.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_184959.jpg
BpI8wghas3W1YD25WG2i,belen_titan_03_2026-03-17_184159.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_184159.jpg
BprLOcwb1XNfRfoBv1hA,belen_titan_04_2026-03-17_184403.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_184403.jpg
JRwlAE3HGmXb8doWoemV,belen_titan_03_2026-03-17_185705.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_185705.jpg
KYCWe2V3BO0shasMZ8EW,belen_titan_03_2026-03-17_184559.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_184559.jpg
O8s9y4eHVKEQM9h7RAZp,belen_titan_03_2026-03-17_184759.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_184759.jpg
OgRgVdEwV0nmRjGaQjBv,belen_titan_04_2026-03-17_185004.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_185004.jpg
SyZ7IXVo6FTAcnb1msdV,belen_titan_04_2026-03-17_191207.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_191207.jpg
YNwajBSia5U2C26ItPxl,belen_titan_03_2026-03-17_192705.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_192705.jpg
ZDNDC7hQ2B4sZOjMgYR8,belen_titan_04_2026-03-17_183406.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_183406.jpg
jc001cT2GLQ6NRItpePC,belen_titan_04_2026-03-17_183005.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_183005.jpg
tH5E365qo20dcgQoDEZm,belen_titan_04_2026-03-17_185203.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_185203.jpg
39ed4qrUkM8gPDOlSNsN,belen_titan_04_2026-03-17_192709.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_192709.jpg
5MmNldZ3u9OJLR4wrTX0,belen_titan_04_2026-03-17_184804.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_184804.jpg
C4hyoHav6b9hG0dq1dzR,belen_titan_04_2026-03-17_183603.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_183603.jpg
KwLhtENMH4i35ik5BDhL,belen_titan_04_2026-03-17_185404.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_185404.jpg
QoumVwA7wAEC7qxnw4rg,belen_titan_04_2026-03-17_184604.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_184604.jpg
XK48K2untTgyfp2urlE8,belen_titan_04_2026-03-17_184203.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_184203.jpg
ZDFd6RmsdisLi76WRdi7,belen_titan_04_2026-03-17_204208.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_204208.jpg
erZbnxF5Q3RJFuzhtDWV,belen_titan_04_2026-03-17_183804.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_183804.jpg
l7nJH5XzKwb9nzLJNtvW,belen_titan_04_2026-03-17_185709.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_185709.jpg
up0I2v0f165H0QFyqTNw,belen_titan_03_2026-03-17_202704.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_202704.jpg
BI3ITAnIGv9Vqv8f50lc,belen_titan_04_2026-03-17_202710.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_202710.jpg
IdokNgBT4jLthk1YYKNb,belen_titan_04_2026-03-17_201208.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_201208.jpg
NACLs2VSxHUzYd6mPYOU,belen_titan_04_2026-03-17_195709.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_195709.jpg
XzslxOFkBgBlKKaOg6YH,belen_titan_04_2026-03-17_194209.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_04_2026-03-17_194209.jpg
OvojFemgMYTLObyDfFxT,belen_titan_03_2026-03-17_171350.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_171350.jpg
CSiepAib7uze8t8qSzRU,belen_titan_03_2026-03-17_172850.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_172850.jpg
fsv5pqeTlLiGEdUVqQwR,belen_titan_03_2026-03-17_175851.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_175851.jpg
pwLEm1KxLHaklO2IrcW7,belen_titan_03_2026-03-17_174351.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_174351.jpg
ve1d6k5g5RjvNoMOS5Jt,belen_titan_03_2026-03-17_162851.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_162851.jpg
YIwLDlL2PkQaFL4Eigdp,belen_titan_03_2026-03-17_161350.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_161350.jpg
lO44zm1ajKte7yKN80dv,belen_titan_03_2026-03-17_164351.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_164351.jpg
p2aF6SxQnYvISJndhgrt,belen_titan_03_2026-03-17_165850.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_165850.jpg
3J9NtmWOKFuvf8osoMQR,belen_titan_03_2026-03-17_183200.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_183200.jpg
85cQ76AtNoHARqGzjSE1,belen_titan_03_2026-03-17_183400.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_183400.jpg
e8Z6vVTJN5Bh6iMSLlek,belen_titan_03_2026-03-17_182800.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_182800.jpg
nxX0FdLYSVTtr2oVKHYB,belen_titan_03_2026-03-17_182600.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_182600.jpg
oZnGV9Nf78djcpzVnzsK,belen_titan_03_2026-03-17_183559.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_183559.jpg
z3i2P3VGARkfxO6QHYA9,belen_titan_03_2026-03-17_183000.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_183000.jpg
Kz8VCG3eRU8Uac8djCCj,belen_titan_03_2026-03-17_183759.jpg,valid,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_03_2026-03-17_183759.jpg
z5O3s6DJjtJHiEslzafJ,belen_titan_01_2026-03-17_162846.jpg,train,yes,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-17\belen_titan_01_2026-03-17_162846.jpg
